tournament_id,tournament_name,team_id,team_name,team_code,performance,year,start_date,end_date,host_country,winner,tournament_n_teams,is_womens,federation_name,region_name,confederation_name,confederation_code,is_host,is_champion,final_position,matches_played,wins,draws,losses,goals_for,goals_against,matches_extra_time,matches_penalty_shootout,goal_difference,yellow_cards,red_cards,sendings_off,stats_iso3,stats_iso3_substituted,hdi,life_expectancy,expected_schooling_years,mean_schooling_years,gni_per_capita,gii,planetary_hdi,gdp_per_capita,u5_mortality,u5_mortality_snapshot_year,indicator_year_used
WC-1999,1999 FIFA Women's World Cup,T-83,United States,USA,final,1999,1999-06-19,1999-07-10,United States,United States,16,1,United States Soccer Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,1,1,1.0,6,6,0,0,18,3,1,1,15,,,,USA,0,0.891,76.672,15.59130001,12.99835491,49182.35497,0.274,0.661,34515.3902272076,8.44940974508615,2000.0,1999.0
WC-2002,2002 FIFA Men's World Cup,T-03,Argentina,ARG,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Argentine Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,3,1,1,1,2,2,0,0,0,6.0,1.0,1.0,ARG,0,0.785,74.408,16.39250946,9.391139984,14647.64818,0.397,0.739,2569.69963519124,19.3566209323244,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-06,Belgium,BEL,round of 16,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Royal Belgian Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,1,2,1,6,7,0,0,-1,6.0,0.0,0.0,BEL,0,0.891,78.167,18.48284912,10.73827952,44672.89821,0.131,0.739,25006.191397109,5.87522427743049,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,final,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Brazilian Football Confederation,South America,South American Football Confederation,CONMEBOL,0,1,1.0,7,7,0,0,18,4,0,0,14,7.0,1.0,1.0,BRA,0,0.678,70.41,13.47663227,5.626596931,11360.43717,0.495,0.64,2855.94017137049,34.4505214787492,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-11,Cameroon,CMR,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Cameroonian Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,1,1,1,2,3,0,0,-1,9.0,0.0,1.0,CMR,0,0.445,53.415,8.403800011,3.136522721,2883.257535,0.647,0.439,789.623811072554,144.44860697042,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-14,China,CHN,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Chinese Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,0,0,3,0,9,0,0,-9,5.0,1.0,1.0,CHN,0,0.608,72.985,10.5064764,6.088135815,3988.393541,0.281,0.575,1163.55957673426,36.7157122561846,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-17,Costa Rica,CRI,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Costa Rican Football Federation,Central America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,3,1,1,1,5,6,0,0,-1,6.0,0.0,0.0,CRI,0,0.721,77.983,11.76449013,7.485752501,12399.23685,0.366,0.691,4067.71851429092,13.1113050196529,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-18,Croatia,HRV,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Croatian Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,3,1,0,2,2,3,0,0,-1,3.0,1.0,1.0,HRV,0,0.785,74.736,13.66327,10.04897003,20435.93984,0.189,0.726,6219.58164143945,8.33978934856649,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-22,Denmark,DNK,round of 16,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Danish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,2,1,1,5,5,0,0,0,9.0,0.0,0.0,DNK,0,0.896,77.097,16.20438957,12.80108762,48619.96452,0.062,0.747,33257.1622586509,5.6340143335809,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-25,Ecuador,ECU,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Ecuadorian Football Federation,South America,South American Football Confederation,CONMEBOL,0,0,,3,1,0,2,2,4,0,0,-2,9.0,0.0,0.0,ECU,0,0.697,73.613,13.21344843,7.433897523,8236.865838,0.493,0.669,2059.1585535974,29.6484766200013,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-28,England,ENG,quarter-finals,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,The Football Association,Europe,Union of European Football Associations,UEFA,0,0,,5,2,2,1,6,3,0,0,3,6.0,0.0,0.0,GBR,1,0.874,78.241,16.12589073,11.20662453,40516.76466,0.211,0.749,30158.7017807858,6.54599490555629,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-30,France,FRA,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,French Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,0,1,2,0,3,0,0,-3,3.0,1.0,1.0,FRA,0,0.85,79.413,14.78316021,9.854275499,40801.58053,0.175,0.753,24144.5727019529,5.37918425539061,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-31,Germany,DEU,final,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Germany Football Association,Europe,Union of European Football Associations,UEFA,0,0,2.0,7,5,1,1,14,3,0,0,11,17.0,0.0,1.0,DEU,0,0.902,78.483,16.30664581,13.11012844,42954.18607,0.121,0.767,25486.5942008748,5.3549718459197,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-41,Italy,ITA,round of 16,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Italian Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,1,1,2,5,5,1,0,0,11.0,0.0,1.0,ITA,0,0.854,80.114,15.64842033,8.94881773,43716.5535,0.187,0.739,22451.3964379368,5.56620309176568,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-44,Japan,JPN,round of 16,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Japan Football Association,East Asia,Asian Football Confederation,AFC,1,0,,4,2,1,1,5,3,0,0,2,6.0,0.0,0.0,JPN,0,0.888,81.795,15.05063793,12.17405968,36856.18098,0.158,0.762,32820.7936433254,4.50252057826217,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-46,Mexico,MEX,round of 16,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Mexican Football Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,4,2,1,1,4,4,0,0,0,8.0,1.0,1.0,MEX,0,0.719,74.106,12.33232975,6.975919962,17028.0568,0.46,0.67,7983.03398381759,28.0919890856832,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-50,Nigeria,NGA,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Nigeria Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,0,1,2,1,3,0,0,-2,2.0,0.0,0.0,NGA,0,,47.928,8.028120041,,3167.527447,,,712.164852077686,182.310259129257,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-55,Paraguay,PRY,round of 16,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Paraguayan Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,4,1,1,2,6,7,0,0,-1,10.0,1.0,2.0,PRY,0,0.669,70.025,13.07223988,6.891905438,7743.154975,0.55,0.647,1367.76506935997,33.6354249078544,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-57,Poland,POL,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Polish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,1,0,2,3,7,0,0,-4,9.0,0.0,0.0,POL,0,0.809,74.583,15.62158966,11.45400047,16675.92362,0.162,0.731,5223.45178967082,9.33731422715587,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-58,Portugal,PRT,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Portuguese Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,3,1,0,2,6,4,0,0,2,7.0,1.0,2.0,PRT,0,0.8,77.368,15.79640704,6.96269989,30370.75807,0.186,0.693,12936.6928204482,7.15194757001429,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-60,Republic of Ireland,IRL,round of 16,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Football Association of Ireland,Europe,Union of European Football Associations,UEFA,0,0,,4,1,2,1,6,3,1,1,3,4.0,0.0,0.0,IRL,0,0.868,77.6,16.80606079,10.06521541,44194.06603,0.203,0.667,32705.4345565698,7.16125045219765,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-62,Russia,RUS,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Russian Football Union,"Europe, Asia",Union of European Football Associations,UEFA,0,0,,3,1,0,2,4,4,0,0,0,9.0,0.0,0.0,RUS,0,0.749,65.14,13.78628254,12.17868996,15886.59375,0.38,0.676,2377.52954101563,19.3834909923237,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Saudi Arabian Football Association,Middle East,Asian Football Confederation,AFC,0,0,,3,0,0,3,0,12,0,0,-12,3.0,0.0,0.0,SAU,0,0.756,73.337,12.66614374,7.0963099,37209.65292,,0.632,10586.0543471363,22.0961626362377,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-65,Senegal,SEN,quarter-finals,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Senegalese Football Federation,Africa,Confederation of African Football,CAF,0,0,,5,2,2,1,7,6,2,0,1,14.0,1.0,1.0,SEN,0,0.399,58.231,6.042772102,1.581881843,2574.260476,,0.391,669.430447319209,129.289221154307,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-69,Slovenia,SVN,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Football Association of Slovenia,Europe,Union of European Football Associations,UEFA,0,0,,3,0,0,3,2,7,0,0,-5,10.0,1.0,1.0,SVN,0,0.849,76.79,16.24087906,11.16546396,27887.82632,0.132,0.724,11639.1297780477,5.4454222218647,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-70,South Africa,ZAF,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,South African Football Associaiton,Africa,Confederation of African Football,CAF,0,0,,3,1,1,1,5,5,0,0,0,10.0,0.0,0.0,ZAF,0,0.633,55.666,13.32774787,8.52159977,10859.54095,0.456,0.587,2688.23676032806,71.0658259726498,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-71,South Korea,KOR,third-place match,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Korea Football Association,East Asia,Asian Football Confederation,AFC,1,0,4.0,7,4,1,2,8,6,2,1,2,14.0,0.0,0.0,KOR,0,0.841,77.543,15.80494022,10.87050209,25490.7206,0.162,0.717,13642.9424537101,7.54817757512849,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-73,Spain,ESP,quarter-finals,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Royal Spanish Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,5,4,0,1,10,5,2,2,5,7.0,0.0,0.0,ESP,0,0.838,79.824,15.97021961,8.241882838,35928.42931,0.131,0.731,17111.0685058941,5.42372074559108,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-74,Sweden,SWE,round of 16,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Swedish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,1,2,1,5,5,1,0,0,6.0,0.0,0.0,SWE,0,0.909,79.935,18.55690002,11.81232198,41993.52131,0.054,0.798,29957.7776664916,4.09662966290807,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-79,Tunisia,TUN,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Tunisian Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,0,1,2,1,5,0,0,-4,8.0,0.0,0.0,TUN,0,0.663,74.059,12.9030304,5.29522625,7651.933763,0.368,0.635,2320.7723805785,29.184614609627,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-80,Turkey,TUR,third-place match,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Turkish Football Association,"Europe, Asia",Union of European Football Associations,UEFA,0,0,3.0,7,4,1,2,10,6,1,0,4,18.0,1.0,2.0,TUR,0,0.685,72.579,12.10737991,5.653287406,14903.61525,0.513,0.65,3591.08628982587,37.4278870762922,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-83,United States,USA,quarter-finals,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,United States Soccer Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,5,2,1,2,7,7,0,0,0,14.0,0.0,0.0,USA,0,0.896,77.001,15.84970045,12.89410782,51034.1654,0.267,0.666,37997.7596573051,8.44940974508615,2000.0,2002.0
WC-2002,2002 FIFA Men's World Cup,T-84,Uruguay,URY,group stage,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Uruguayan Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,3,0,2,1,4,5,0,0,-1,10.0,0.0,0.0,URY,0,0.765,75.54,15.13469982,8.737585749,13112.05779,0.368,0.695,4149.76140312687,17.002095042035,2000.0,2002.0
WC-2003,2003 FIFA Women's World Cup,T-03,Argentina,ARG,group stage,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Argentine Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,3,0,0,3,1,15,0,0,-14,4.0,1.0,1.0,ARG,0,0.793,74.08,16.26638985,9.915220261,15976.10128,0.397,0.742,3320.47775133903,19.3566209323244,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-04,Australia,AUS,group stage,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Football Australia,Oceania,Asian Football Confederation,AFC,0,0,,3,0,1,2,3,5,0,0,-2,3.0,0.0,0.0,AUS,0,0.906,80.455,21.2734197,11.45627163,40207.24974,0.14,0.673,23757.5898471684,6.19237808174438,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-09,Brazil,BRA,quarter-final,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Brazilian Football Confederation,South America,South American Football Confederation,CONMEBOL,0,0,,4,2,1,1,9,4,0,0,5,5.0,0.0,0.0,BRA,0,0.682,70.72,13.52351815,5.803568365,11374.19849,0.471,0.644,3090.6068907839,34.4505214787492,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-12,Canada,CAN,third-place match,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Canadian Soccer Association,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,4.0,6,3,0,3,10,10,0,0,0,11.0,0.0,0.0,CAN,0,0.897,79.74,15.52014133,12.9216341,41763.10688,0.14,0.683,28301.8645937428,6.22855252659155,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-14,China,CHN,quarter-final,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Chinese Football Association,East Asia,Asian Football Confederation,AFC,0,0,,4,2,1,1,3,2,0,0,1,2.0,0.0,0.0,CHN,0,0.619,73.371,10.85249233,6.167928839,4376.641403,0.268,0.582,1306.97245408557,36.7157122561846,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-30,France,FRA,group stage,2003,2003-09-20,2003-10-12,United States,Germany,16,1,French Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,1,1,1,2,3,0,0,-1,3.0,0.0,0.0,FRA,0,0.853,79.421,14.86872005,10.04608764,40961.00038,0.171,0.755,29479.5222101175,5.37918425539061,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-31,Germany,DEU,final,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Germany Football Association,Europe,Union of European Football Associations,UEFA,0,1,1.0,6,6,0,0,25,4,1,0,21,4.0,0.0,0.0,DEU,0,0.906,78.544,16.37829888,13.45519401,42647.12655,0.114,0.764,30711.1022511331,5.3549718459197,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-32,Ghana,GHA,group stage,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Ghana Football Association,Africa,Confederation of African Football,CAF,0,0,,3,1,0,2,2,5,0,0,-3,2.0,0.0,0.0,GHA,0,0.51,59.111,7.127200127,7.062685299,2879.308879,0.59,0.499,358.39927142073,100.167390766629,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-44,Japan,JPN,group stage,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Japan Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,1,0,2,7,6,0,0,1,,,,JPN,0,0.889,81.856,15.08197716,12.21853967,37399.79279,0.156,0.762,35387.0374203599,4.50252057826217,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-50,Nigeria,NGA,group stage,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Nigeria Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,0,0,3,0,11,0,0,-11,3.0,0.0,0.0,NGA,0,0.449,48.441,8.471205235,4.724502563,3266.151737,0.704,0.442,763.388745367223,182.310259129257,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-51,North Korea,PRK,group stage,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Democratic People's Republic of Korea Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,1,0,2,3,4,0,0,-1,5.0,0.0,0.0,PRK,0,,69.546,,,,,,,100.234645477663,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-53,Norway,NOR,quarter-final,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Norwegian Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,4,2,0,2,10,6,0,0,4,7.0,0.0,0.0,NOR,0,0.923,79.529,17.42193985,12.15225438,59398.65321,0.077,0.769,50250.3298214345,4.85740011098321,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-62,Russia,RUS,quarter-final,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Russian Football Union,"Europe, Asia",Union of European Football Associations,UEFA,0,0,,4,2,0,2,6,9,0,0,-3,3.0,0.0,0.0,RUS,0,0.757,65.264,14.28979015,12.19929993,16926.00977,0.37,0.682,2975.123046875,19.3834909923237,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-71,South Korea,KOR,group stage,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Korea Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,0,0,3,1,11,0,0,-10,4.0,0.0,0.0,KOR,0,0.845,77.547,15.97859955,10.99485817,26163.70029,0.152,0.714,15211.5483770422,7.54817757512849,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-74,Sweden,SWE,final,2003,2003-09-20,2003-10-12,United States,Germany,16,1,Swedish Football Association,Europe,Union of European Football Associations,UEFA,0,0,2.0,6,4,0,2,10,7,1,0,3,5.0,0.0,0.0,SWE,0,0.914,80.195,18.55674934,11.99555079,43404.36197,0.049,0.793,37292.2419727801,4.09662966290807,2000.0,2003.0
WC-2003,2003 FIFA Women's World Cup,T-83,United States,USA,third-place match,2003,2003-09-20,2003-10-12,United States,Germany,16,1,United States Soccer Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,1,0,3.0,6,5,0,1,15,5,0,0,10,4.0,0.0,0.0,USA,0,0.898,77.154,15.93583393,12.85935879,52059.14826,0.263,0.664,39490.2749557007,8.44940974508615,2000.0,2003.0
WC-2006,2006 FIFA Men's World Cup,T-02,Angola,AGO,group stage,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Angolan Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,0,2,1,1,2,0,0,-1,10.0,0.0,1.0,AGO,0,0.463,52.369,7.383706967,3.667059843,5666.71833,,0.454,2930.4442860732,203.00848655977,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-03,Argentina,ARG,quarter-finals,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Argentine Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,5,3,1,1,11,3,2,1,8,12.0,1.0,1.0,ARG,0,0.814,75.433,16.17373085,10.19083977,20034.44635,0.375,0.752,5869.38028970204,19.3566209323244,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-04,Australia,AUS,round of 16,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Football Australia,Oceania,Asian Football Confederation,AFC,0,0,,4,1,1,2,5,6,0,0,-1,10.0,0.0,1.0,AUS,0,0.914,81.282,21.76698494,11.6446104,41858.09781,0.134,0.666,36658.8243476122,6.19237808174438,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-09,Brazil,BRA,quarter-finals,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Brazilian Football Confederation,South America,South American Football Confederation,CONMEBOL,0,0,,5,4,0,1,10,2,0,0,8,11.0,0.0,0.0,BRA,0,0.701,72.037,13.66515678,6.320159912,12561.6787,0.467,0.659,5934.14561857454,34.4505214787492,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-17,Costa Rica,CRI,group stage,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Costa Rican Football Federation,Central America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,3,0,0,3,3,9,0,0,-6,8.0,0.0,0.0,CRI,0,0.745,78.514,12.6112972,7.836508898,14454.02198,0.333,0.711,5256.59640859159,13.1113050196529,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,group stage,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Croatian Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,3,0,2,1,2,3,0,0,-1,9.0,0.0,2.0,HRV,0,0.814,75.989,14.47463989,10.5356102,24318.37965,0.154,0.735,11501.2099669894,8.33978934856649,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,group stage,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Football Association of the Czech Republic,Europe,Union of European Football Associations,UEFA,0,0,,3,1,0,2,3,4,0,0,-1,6.0,1.0,2.0,CZE,0,0.856,76.711,15.38356018,12.12254047,30337.11954,0.151,0.729,15259.0788162004,5.45971299104711,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,round of 16,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Ecuadorian Football Federation,South America,South American Football Confederation,CONMEBOL,0,0,,4,2,0,2,5,4,0,0,1,9.0,0.0,0.0,ECU,0,0.719,74.689,13.93023695,7.661363321,9419.404194,0.452,0.689,3243.67010359339,29.6484766200013,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,quarter-finals,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,The Football Association,Europe,Union of European Football Associations,UEFA,0,0,,5,3,1,1,6,2,1,1,4,9.0,1.0,1.0,GBR,1,0.894,79.355,16.03277969,12.24829374,43109.44249,0.2,0.768,44695.161023424,6.54599490555629,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,final,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,French Football Association,Europe,Union of European Football Associations,UEFA,0,0,2.0,7,4,2,1,9,3,1,1,6,16.0,1.0,1.0,FRA,0,0.873,80.748,15.41829014,10.44354534,43199.95213,0.156,0.769,36431.5658906555,5.37918425539061,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-31,Germany,DEU,third-place match,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Germany Football Association,Europe,Union of European Football Associations,UEFA,1,0,3.0,7,6,0,1,14,6,2,1,8,12.0,0.0,0.0,DEU,0,0.92,79.591,16.59325808,13.60348034,46443.05588,0.105,0.778,36980.3349948954,5.3549718459197,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-32,Ghana,GHA,round of 16,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Ghana Football Association,Africa,Confederation of African Football,CAF,0,0,,4,2,0,2,4,6,0,0,-2,17.0,0.0,1.0,GHA,0,0.537,59.988,8.645079613,7.266783223,3158.876773,0.568,0.524,906.441027564887,100.167390766629,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-38,Iran,IRN,group stage,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Football Federation Islamic Republic of Iran,Middle East,Asian Football Confederation,AFC,0,0,,3,0,1,2,2,6,0,0,-4,8.0,0.0,0.0,IRN,0,0.738,72.276,12.30601025,9.869790077,13787.76879,0.505,0.678,3618.91601364428,36.2535743183089,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-41,Italy,ITA,final,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Italian Football Association,Europe,Union of European Football Associations,UEFA,0,1,1.0,7,6,1,0,12,2,2,1,10,11.0,2.0,2.0,ITA,0,0.874,81.417,16.31431007,9.389100075,45094.33403,0.142,0.752,33537.1286994269,5.56620309176568,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-42,Ivory Coast,CIV,group stage,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Ivorian Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,1,0,2,5,6,0,0,-1,8.0,0.0,1.0,CIV,0,0.455,52.355,7.257185872,5.654570103,2486.21921,,,1230.43056838584,140.502104783565,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-44,Japan,JPN,group stage,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Japan Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,0,1,2,2,7,0,0,-5,7.0,0.0,0.0,JPN,0,0.898,82.376,15.17599487,12.35197964,39802.18133,0.14,0.77,35991.546002862,4.50252057826217,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-46,Mexico,MEX,round of 16,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Mexican Football Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,4,1,1,2,5,5,1,0,0,11.0,0.0,1.0,MEX,0,0.741,74.331,12.84585953,7.871600151,18146.75435,0.429,0.69,9512.63575346699,28.0919890856832,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-48,Netherlands,NLD,round of 16,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Royal Dutch Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,2,1,1,3,2,0,0,1,14.0,0.0,2.0,NLD,0,0.905,79.838,16.55203056,11.88865519,50729.21449,0.061,0.741,45123.5432406426,6.18449985645535,2000.0,2006.0
WC-2006,2006 FIFA Men's World Cup,T-55,Paraguay,PRY,group stage,2006,2006-06-09,2006-07-09,Germany,Italy,32,0,Paraguayan Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,3,1,0,2,2,2,0,0,0,8.0,0.0,0.0,PRY,0,0.674,70.781,12.56324482,7.069910049,8511.721184,0.515,0.653,2439.43124694576,33.6354249078544,2000.0,2006.0
